num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(830)]",0.8638734024704657,0.027905781582420932,0.801475968752284
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(750)]",0.863443693245667,0.02423321463046766,0.8022818829457463
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(810)]",0.863342946762199,0.028045784073616232,0.7989971753234191
4,"[np.int64(530), np.int64(570), np.int64(710), np.int64(890)]",0.8633220739154289,0.029110099066817604,0.7971196467649501
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(850)]",0.8632223402272974,0.02776202330338706,0.8016081739347272
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(950)]",0.8631827005188832,0.031050017808503826,0.7956254057516778
4,"[np.int64(510), np.int64(610), np.int64(670), np.int64(730)]",0.8631785890416979,0.024740457322784397,0.8041060994956857
4,"[np.int64(530), np.int64(590), np.int64(710), np.int64(790)]",0.8631654384316734,0.02535783886726898,0.7981311776364723
4,"[np.int64(530), np.int64(590), np.int64(670), np.int64(710)]",0.8630842610066735,0.026147759465238143,0.800556444089031
4,"[np.int64(530), np.int64(570), np.int64(730), np.int64(790)]",0.8630354292411893,0.02926386874549914,0.7933064408645144
4,"[np.int64(530), np.int64(630), np.int64(690), np.int64(710)]",0.8629572307802118,0.021062763768279823,0.8039804508304206
4,"[np.int64(530), np.int64(630), np.int64(690), np.int64(810)]",0.8628297837259886,0.021247602276435438,0.7998364095222126
4,"[np.int64(510), np.int64(610), np.int64(690), np.int64(750)]",0.8627879156930638,0.02366965355915226,0.8015682974122178
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(910)]",0.8627703538743606,0.02055263756568827,0.8013231266633133
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(850)]",0.8627345005699094,0.03300095503744134,0.7988710967226013
4,"[np.int64(510), np.int64(630), np.int64(690), np.int64(870)]",0.8626880028651185,0.021427466622444734,0.8029762288632932
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(870)]",0.8626747631221138,0.032702149074483045,0.7963792977432684
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(830)]",0.8626286822450842,0.03222383765437176,0.7942636923725134
4,"[np.int64(510), np.int64(630), np.int64(690), np.int64(770)]",0.8624589363485307,0.021707826275819467,0.799863387978142
4,"[np.int64(510), np.int64(630), np.int64(670), np.int64(930)]",0.8624454370712595,0.017897157429744653,0.794845932594704
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(890)]",0.8624273649225509,0.03185352951932577,0.7988641102698706
4,"[np.int64(530), np.int64(550), np.int64(690), np.int64(910)]",0.8623143189616365,0.03148772675400177,0.7966505870769971
4,"[np.int64(530), np.int64(610), np.int64(710), np.int64(830)]",0.8623134197671574,0.022981961792583643,0.7980518545270063
4,"[np.int64(510), np.int64(590), np.int64(690), np.int64(790)]",0.8622543831492667,0.028457820721657572,0.7966311324932394
4,"[np.int64(510), np.int64(630), np.int64(690), np.int64(730)]",0.8622124810360846,0.022156187216201897,0.8047613212779405
4,"[np.int64(530), np.int64(570), np.int64(670), np.int64(750)]",0.8619425872451965,0.02707634351803005,0.8045158280773712
4,"[np.int64(530), np.int64(630), np.int64(670), np.int64(770)]",0.8619238465991346,0.02110073521182322,0.7949644873233502
