num_leds,wavelengths,auc_mean,auc_std,balanced_acc
4,"[np.int64(550), np.int64(630), np.int64(850), np.int64(870)]",0.9294746084480303,0.027227225313428638,0.9246269577598483
4,"[np.int64(550), np.int64(850), np.int64(870), np.int64(890)]",0.9294660654959659,0.028002597627881595,0.9198533459895586
4,"[np.int64(470), np.int64(790), np.int64(850), np.int64(870)]",0.9293801613668723,0.02560394240735664,0.9052311343141908
4,"[np.int64(550), np.int64(730), np.int64(850), np.int64(870)]",0.9293635500711913,0.027022706830324022,0.9147721879449454
4,"[np.int64(550), np.int64(850), np.int64(870), np.int64(910)]",0.9293431419079259,0.027801193284867576,0.923894162316089
4,"[np.int64(610), np.int64(850), np.int64(870), np.int64(930)]",0.9293383958234456,0.02277630001764923,0.920533459895586
3,"[np.int64(670), np.int64(850), np.int64(870)]",0.9293374466065496,0.0252734011282958,0.9086326530612243
4,"[np.int64(630), np.int64(790), np.int64(850), np.int64(870)]",0.9293255813953488,0.026937121035890525,0.9138533459895586
4,"[np.int64(570), np.int64(630), np.int64(850), np.int64(870)]",0.9292885619364025,0.027535694280281263,0.9240455624110109
4,"[np.int64(530), np.int64(590), np.int64(850), np.int64(870)]",0.9292700522069293,0.02871549319442441,0.9188011390602753
3,"[np.int64(790), np.int64(850), np.int64(870)]",0.929249169435216,0.025775757233671877,0.9072838158519222
4,"[np.int64(590), np.int64(850), np.int64(870), np.int64(930)]",0.9292130991931657,0.024083198304943203,0.9228011390602753
4,"[np.int64(690), np.int64(790), np.int64(850), np.int64(870)]",0.9291974371143807,0.025556068588134483,0.9069871855719033
4,"[np.int64(710), np.int64(790), np.int64(850), np.int64(870)]",0.9291775035595634,0.025800817506093546,0.9069582344565734
4,"[np.int64(590), np.int64(850), np.int64(890), np.int64(910)]",0.9291727574750832,0.024229111605757647,0.9222895111532985
4,"[np.int64(730), np.int64(750), np.int64(770), np.int64(810)]",0.9291257712387282,0.015802548132496694,0.8870678690080684
4,"[np.int64(550), np.int64(850), np.int64(890), np.int64(930)]",0.9291158044613195,0.025605325976926087,0.9146905552918841
4,"[np.int64(450), np.int64(570), np.int64(850), np.int64(870)]",0.9290844803037495,0.03133702362656218,0.9109871855719032
4,"[np.int64(570), np.int64(850), np.int64(890), np.int64(910)]",0.9290844803037495,0.024972335040983246,0.9251267204556239
4,"[np.int64(570), np.int64(770), np.int64(850), np.int64(870)]",0.9290678690080683,0.0271155364112644,0.912719506407214
4,"[np.int64(670), np.int64(790), np.int64(850), np.int64(870)]",0.9290332225913621,0.025424602888055575,0.9057835785476982
4,"[np.int64(510), np.int64(590), np.int64(850), np.int64(870)]",0.9290265780730896,0.028261776398691797,0.9175685809207403
4,"[np.int64(510), np.int64(570), np.int64(850), np.int64(870)]",0.9290170859041291,0.02855422571099242,0.9147195064072141
4,"[np.int64(490), np.int64(570), np.int64(850), np.int64(870)]",0.9289990507831039,0.02838712583994721,0.9179231134314192
4,"[np.int64(550), np.int64(850), np.int64(870), np.int64(930)]",0.9289060275272899,0.027315777910993603,0.9242895111532986
4,"[np.int64(550), np.int64(750), np.int64(850), np.int64(870)]",0.928842904603702,0.02789813812714153,0.9133246321784527
4,"[np.int64(570), np.int64(850), np.int64(890), np.int64(930)]",0.9288068343616516,0.02473006938238088,0.9109055529188419
4,"[np.int64(690), np.int64(710), np.int64(850), np.int64(870)]",0.9288016136687233,0.026268662578616,0.90746986236355
4,"[np.int64(570), np.int64(730), np.int64(850), np.int64(870)]",0.9287755102040816,0.02677382372454218,0.912719506407214
4,"[np.int64(550), np.int64(610), np.int64(850), np.int64(870)]",0.9287365923113431,0.028846761464917613,0.9223013763644993
4,"[np.int64(750), np.int64(770), np.int64(850), np.int64(870)]",0.9287109634551495,0.026161317062590388,0.9115396298054105
4,"[np.int64(570), np.int64(610), np.int64(850), np.int64(870)]",0.9287100142382533,0.028598794956584128,0.9214233507356429
4,"[np.int64(450), np.int64(710), np.int64(850), np.int64(870)]",0.928701471286189,0.026019857278347765,0.915312766967252
4,"[np.int64(670), np.int64(750), np.int64(850), np.int64(870)]",0.9286782154722355,0.02491218265363101,0.9059814902705268
4,"[np.int64(450), np.int64(690), np.int64(850), np.int64(870)]",0.9286777408637874,0.026399983485523887,0.9141499762695776
4,"[np.int64(630), np.int64(690), np.int64(850), np.int64(870)]",0.9286753678215472,0.0254440616868501,0.9077019458946369
4,"[np.int64(650), np.int64(790), np.int64(850), np.int64(870)]",0.9286639772187945,0.02600712740250746,0.9075277645942098
4,"[np.int64(450), np.int64(590), np.int64(850), np.int64(870)]",0.9286426198386332,0.030621821256104863,0.913312766967252
4,"[np.int64(650), np.int64(670), np.int64(850), np.int64(870)]",0.9286279069767442,0.023973306826192715,0.9074171808258187
4,"[np.int64(730), np.int64(790), np.int64(850), np.int64(870)]",0.9286212624584718,0.026394934154260936,0.9067024205030849
4,"[np.int64(550), np.int64(590), np.int64(850), np.int64(870)]",0.9286207878500239,0.02947466031995296,0.9180047460844805
4,"[np.int64(450), np.int64(550), np.int64(850), np.int64(870)]",0.9286169909824397,0.032376627363689826,0.9092021831988608
4,"[np.int64(790), np.int64(850), np.int64(890), np.int64(910)]",0.9286112956810634,0.021892324253906588,0.9141789273849075
4,"[np.int64(450), np.int64(510), np.int64(850), np.int64(870)]",0.9285866160417655,0.03177020374261213,0.9092140484100618
4,"[np.int64(470), np.int64(650), np.int64(850), np.int64(870)]",0.9285268153773136,0.021804879136545507,0.907359278595159
4,"[np.int64(470), np.int64(610), np.int64(850), np.int64(870)]",0.9284717607973422,0.026053299685140852,0.910266255339345
4,"[np.int64(690), np.int64(850), np.int64(890), np.int64(910)]",0.9284537256763171,0.02225353495615894,0.9147603227337446
4,"[np.int64(530), np.int64(830), np.int64(850), np.int64(870)]",0.9284461319411486,0.021724703190331488,0.9328998576174655
4,"[np.int64(530), np.int64(550), np.int64(850), np.int64(870)]",0.9284447081158044,0.029853404786440788,0.9095567157095397
4,"[np.int64(710), np.int64(850), np.int64(870), np.int64(950)]",0.9284399620313242,0.026832756530575923,0.911312766967252
4,"[np.int64(790), np.int64(850), np.int64(870), np.int64(950)]",0.9284385382059801,0.025818612154016,0.9112838158519223
4,"[np.int64(630), np.int64(710), np.int64(850), np.int64(870)]",0.9284095870906504,0.026713148875245965,0.9070797342192691
4,"[np.int64(730), np.int64(750), np.int64(770), np.int64(850)]",0.9284034171808259,0.017813786058308908,0.8940156620787849
4,"[np.int64(710), np.int64(850), np.int64(890), np.int64(910)]",0.9283602278120551,0.0226042642023262,0.9153417180825818
4,"[np.int64(550), np.int64(850), np.int64(890), np.int64(910)]",0.9283350735643093,0.02541999810899153,0.9254523018509728
4,"[np.int64(450), np.int64(670), np.int64(850), np.int64(870)]",0.9283265306122448,0.026480399183012208,0.9106616041765543
4,"[np.int64(670), np.int64(770), np.int64(850), np.int64(870)]",0.9283099193165638,0.025220970707608915,0.90349881347888
4,"[np.int64(470), np.int64(590), np.int64(850), np.int64(870)]",0.9282102515424775,0.027943410130761258,0.9150569530137636
4,"[np.int64(510), np.int64(810), np.int64(850), np.int64(890)]",0.9281936402467965,0.025655922813071406,0.9097081158044613
4,"[np.int64(670), np.int64(690), np.int64(850), np.int64(870)]",0.928188894162316,0.02790827568822065,0.9141789273849075
4,"[np.int64(550), np.int64(570), np.int64(850), np.int64(870)]",0.9281770289511153,0.0304647129590356,0.9156383483626008
4,"[np.int64(610), np.int64(850), np.int64(890), np.int64(910)]",0.9281737066919791,0.022676992028513795,0.9149753203607023
4,"[np.int64(530), np.int64(850), np.int64(890), np.int64(930)]",0.928138111058377,0.026638088454290623,0.9129463692453725
4,"[np.int64(450), np.int64(790), np.int64(850), np.int64(870)]",0.9280963455149502,0.02874311680974238,0.9095277645942097
4,"[np.int64(470), np.int64(770), np.int64(850), np.int64(870)]",0.9280759373516847,0.025861016474275335,0.9006207878500236
